2025-08-09 17:54:33.700 | INFO     | __main__:initialize_system_data:25 - ==================================================
2025-08-09 18:17:16.690 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 郭杰的简历 _20250806075537.pdf
2025-08-09 18:17:16.790 | INFO     | __main__:initialize_system_data:102 - ==================================================
2025-08-09 18:17:16.790 | INFO     | __main__:initialize_system_data:103 - 系统数据初始化完成！
2025-08-09 18:17:16.790 | INFO     | __main__:initialize_system_data:104 - 处理结果总结:
2025-08-09 18:17:16.791 | INFO     | __main__:initialize_system_data:105 -   - 成功新增: 15 份
2025-08-09 18:17:16.791 | INFO     | __main__:initialize_system_data:106 -   - 已存在 (跳过): 0 份
2025-08-09 18:17:16.791 | INFO     | __main__:initialize_system_data:107 -   - 处理失败: 0 份
2025-08-09 18:17:16.791 | INFO     | __main__:initialize_system_data:108 - 详细日志请查看: logs\system_init.log
2025-08-09 18:17:16.791 | INFO     | __main__:initialize_system_data:109 - ==================================================
2025-08-30 05:33:57.536 | INFO     | __main__:initialize_system_data:26 - ==================================================
2025-08-30 05:33:57.539 | INFO     | __main__:initialize_system_data:27 - 开始执行系统数据初始化...
2025-08-30 05:33:57.539 | INFO     | __main__:initialize_system_data:28 - 扫描简历目录: D:\LLM_Codes\Chapter3_RAG\app_new\data\resume
2025-08-30 05:33:57.539 | ERROR    | __main__:initialize_system_data:31 - 错误：简历目录 'D:\LLM_Codes\Chapter3_RAG\app_new\data\resume' 不存在。
2025-08-30 05:35:06.129 | INFO     | __main__:initialize_system_data:26 - ==================================================
2025-08-30 05:35:06.130 | INFO     | __main__:initialize_system_data:27 - 开始执行系统数据初始化...
2025-08-30 05:35:06.130 | INFO     | __main__:initialize_system_data:28 - 扫描简历目录: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume
2025-08-30 05:35:06.130 | INFO     | utils.vector_store:_initialize_components:30 - 开始初始化向量存储及检索组件...
2025-08-30 05:35:12.128 | INFO     | utils.vector_store:_initialize_components:73 - 向量存储及检索组件初始化完成
2025-08-30 05:35:12.663 | INFO     | __main__:initialize_system_data:53 - 发现 19 个简历文件待处理。
2025-08-30 05:35:12.666 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 05:35:12.701 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-08-30 05:35:12.701 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:15.571 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-08-30 05:35:15.571 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 05:35:15.572 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, 使用切分器: RecursiveCharacter
2025-08-30 05:35:15.576 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx 共生成 23 个子块
2025-08-30 05:35:23.033 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-08-30 05:35:23.033 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 05:35:23.134 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-08-30 05:35:23.625 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, hash: 26d07d497507278334fea0fb6c539a72
2025-08-30 05:35:23.625 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:26.012 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-08-30 05:35:26.012 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-08-30 05:35:26.012 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, 使用切分器: RecursiveCharacter
2025-08-30 05:35:26.012 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf 共生成 3 个子块
2025-08-30 05:35:27.385 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: 26d07d497507278334fea0fb6c539a72
2025-08-30 05:35:27.386 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历_20250806095046.pdf
2025-08-30 05:35:27.487 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-08-30 05:35:27.765 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-08-30 05:35:27.765 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:29.154 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '刘天宝', 'gender': '男', 'age': 25, 'work_experience': 2}
2025-08-30 05:35:29.155 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-08-30 05:35:29.155 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, 使用切分器: RecursiveCharacter
2025-08-30 05:35:29.155 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf 共生成 3 个子块
2025-08-30 05:35:30.534 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-08-30 05:35:30.534 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 刘宝.pdf
2025-08-30 05:35:30.635 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf
2025-08-30 05:35:30.882 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf, hash: 12b290a99929f37072774abb2dd2fef9
2025-08-30 05:35:30.882 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:32.387 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '庄宇', 'gender': '男', 'age': 24, 'work_experience': 1}
2025-08-30 05:35:32.387 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf
2025-08-30 05:35:32.387 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf, 使用切分器: RecursiveCharacter
2025-08-30 05:35:32.387 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf 共生成 4 个子块
2025-08-30 05:35:33.993 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: 12b290a99929f37072774abb2dd2fef9
2025-08-30 05:35:33.994 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 庄宇_简历_20250807105559.pdf
2025-08-30 05:35:34.096 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md
2025-08-30 05:35:37.117 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md, hash: 336bede497765123a6f144ee6fa010ef
2025-08-30 05:35:37.117 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:38.307 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张丰', 'gender': '未提供', 'age': -1, 'work_experience': 5}
2025-08-30 05:35:38.307 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md
2025-08-30 05:35:38.308 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md, 使用切分器: Markdown
2025-08-30 05:35:38.309 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md 共生成 7 个子块
2025-08-30 05:35:40.887 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: 336bede497765123a6f144ee6fa010ef
2025-08-30 05:35:40.888 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张丰前端开发工程师简历.md
2025-08-30 05:35:40.989 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md
2025-08-30 05:35:41.009 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md, hash: 507862e1a6c2919347dd01f6c75f5eb9
2025-08-30 05:35:41.009 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:42.399 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张伟', 'gender': '未提供', 'age': -1, 'work_experience': 3}
2025-08-30 05:35:42.399 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md
2025-08-30 05:35:42.399 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md, 使用切分器: Markdown
2025-08-30 05:35:42.399 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md 共生成 5 个子块
2025-08-30 05:35:44.630 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: 507862e1a6c2919347dd01f6c75f5eb9
2025-08-30 05:35:44.631 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张伟开发工程师.md
2025-08-30 05:35:44.732 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt
2025-08-30 05:35:44.735 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt, hash: d9db4bc938a743c0a41f956bac77d81d
2025-08-30 05:35:44.736 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:46.542 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张笑霞', 'gender': '女', 'age': 66, 'work_experience': 52}
2025-08-30 05:35:46.543 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt
2025-08-30 05:35:46.543 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt, 使用切分器: RecursiveCharacter
2025-08-30 05:35:46.545 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt 共生成 4 个子块
2025-08-30 05:35:49.582 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: d9db4bc938a743c0a41f956bac77d81d
2025-08-30 05:35:49.583 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张笑霞_20250809165744.txt
2025-08-30 05:35:49.684 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md
2025-08-30 05:35:49.715 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md, hash: 9aa01a4b1424ef367eb21a5aa929fa59
2025-08-30 05:35:49.715 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:51.143 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '李娜', 'gender': '女', 'age': 34, 'work_experience': 6}
2025-08-30 05:35:51.144 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md
2025-08-30 05:35:51.144 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md, 使用切分器: Markdown
2025-08-30 05:35:51.145 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md 共生成 5 个子块
2025-08-30 05:35:54.044 | INFO     | utils.vector_store:store_resume:182 - 成功存储简历到Milvus, ES和MongoDB, hash: 9aa01a4b1424ef367eb21a5aa929fa59
2025-08-30 05:35:54.045 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 李娜.md
2025-08-30 05:35:54.147 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李旭-简历.docx
2025-08-30 05:35:54.173 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李旭-简历.docx, hash: 1c0f34327bbbfaee55b8238bf8b7676c
2025-08-30 05:35:54.173 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 05:35:55.707 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '李旭', 'gender': '未提供', 'age': 26, 'work_experience': 3}
